valid_start,valid_end,station_number,T_Celsius,MinT_Celsius,MaxT_Celsius,Precip_mm
13/04/2017 7:00,13/04/2017 8:00,70351,5.2,5.1,9.3,0
13/04/2017 8:00,13/04/2017 9:00,70351,9.2,9.2,12.5,0
13/04/2017 9:00,13/04/2017 10:00,70351,12.3,12.2,14.7,0
13/04/2017 10:00,13/04/2017 11:00,70351,14.8,14.5,16.7,0
13/04/2017 11:00,13/04/2017 12:00,70351,16.7,16.4,18.4,0
13/04/2017 12:00,13/04/2017 13:00,70351,17.7,17,18.7,0
13/04/2017 13:00,13/04/2017 14:00,70351,17.2,17.1,18.5,0
13/04/2017 14:00,13/04/2017 15:00,70351,18.7,17.7,19.3,0
13/04/2017 15:00,13/04/2017 16:00,70351,18.8,18.4,19.7,0
13/04/2017 16:00,13/04/2017 17:00,70351,18.4,16.7,18.9,0
13/04/2017 17:00,13/04/2017 18:00,70351,16.7,13,17,0
13/04/2017 18:00,13/04/2017 19:00,70351,12.9,11.9,13.2,0
13/04/2017 19:00,13/04/2017 20:00,70351,12.6,11,13.2,0
13/04/2017 20:00,13/04/2017 21:00,70351,13.1,10.3,13.2,0
13/04/2017 21:00,13/04/2017 22:00,70351,10.4,8.4,10.8,0
13/04/2017 22:00,13/04/2017 23:00,70351,8.7,7.6,9.5,0
13/04/2017 23:00,14/04/2017 0:00,70351,8,7.1,9.1,0
14/04/2017 0:00,14/04/2017 1:00,70351,7.3,6.8,7.9,0
14/04/2017 1:00,14/04/2017 2:00,70351,6.9,5.6,7,0
14/04/2017 2:00,14/04/2017 3:00,70351,5.6,5,7.1,0
14/04/2017 3:00,14/04/2017 4:00,70351,5.1,3.8,5.5,0
14/04/2017 4:00,14/04/2017 5:00,70351,4.8,3.5,5.3,0
14/04/2017 5:00,14/04/2017 6:00,70351,3.4,2.1,3.6,0
14/04/2017 6:00,14/04/2017 7:00,70351,3.4,2.3,3.5,0
14/04/2017 7:00,14/04/2017 8:00,70351,3,3,7.4,0
14/04/2017 8:00,14/04/2017 9:00,70351,7.4,7.3,10.2,0
14/04/2017 9:00,14/04/2017 10:00,70351,10.4,10,13.3,0.2
14/04/2017 10:00,14/04/2017 11:00,70351,13.3,13.2,17,0
14/04/2017 11:00,14/04/2017 12:00,70351,16.9,16.4,19.5,0
14/04/2017 12:00,14/04/2017 13:00,70351,19.2,19.1,21.1,0
14/04/2017 13:00,14/04/2017 14:00,70351,20.6,20.3,21.7,0
14/04/2017 14:00,14/04/2017 15:00,70351,21.6,21.2,22.4,0
14/04/2017 15:00,14/04/2017 16:00,70351,22,21.8,22.5,0
14/04/2017 16:00,14/04/2017 17:00,70351,22.4,20.5,22.4,0
14/04/2017 17:00,14/04/2017 18:00,70351,20.6,17.6,20.7,0
14/04/2017 18:00,14/04/2017 19:00,70351,17.4,15.4,17.7,0
14/04/2017 19:00,14/04/2017 20:00,70351,15.3,10.2,15.5,0
14/04/2017 20:00,14/04/2017 21:00,70351,10.6,10.6,13.2,0
14/04/2017 21:00,14/04/2017 22:00,70351,13.2,7.9,14.1,0
14/04/2017 22:00,14/04/2017 23:00,70351,9,7.1,9.2,0
14/04/2017 23:00,15/04/2017 0:00,70351,7.4,6.9,8.2,0
15/04/2017 0:00,15/04/2017 1:00,70351,6.7,6.2,7.5,0
15/04/2017 1:00,15/04/2017 2:00,70351,6.2,5.8,6.8,0
15/04/2017 2:00,15/04/2017 3:00,70351,6.1,5.7,6.4,0
15/04/2017 3:00,15/04/2017 4:00,70351,6.2,5.5,7.4,0
15/04/2017 4:00,15/04/2017 5:00,70351,7.5,7.4,8.2,0
15/04/2017 5:00,15/04/2017 6:00,70351,8.2,8.2,8.9,0
15/04/2017 6:00,15/04/2017 7:00,70351,8.8,8.4,8.8,0
15/04/2017 7:00,15/04/2017 8:00,70351,8.6,8.6,9.4,0
15/04/2017 8:00,15/04/2017 9:00,70351,9.3,9.3,11,0
15/04/2017 9:00,15/04/2017 10:00,70351,10.8,10.6,13.2,0
15/04/2017 10:00,15/04/2017 11:00,70351,12.4,12.3,14.4,0
15/04/2017 11:00,15/04/2017 12:00,70351,14.1,13.9,17.3,0
15/04/2017 12:00,15/04/2017 13:00,70351,17,16.3,18.5,0
15/04/2017 13:00,15/04/2017 14:00,70351,17.9,17.6,19.6,0
15/04/2017 14:00,15/04/2017 15:00,70351,19.2,18.5,20,0
15/04/2017 15:00,15/04/2017 16:00,70351,19.2,19,19.9,0
15/04/2017 16:00,15/04/2017 17:00,70351,19.4,17.5,19.4,0
15/04/2017 17:00,15/04/2017 18:00,70351,17.6,14.7,17.6,0
15/04/2017 18:00,15/04/2017 19:00,70351,14.9,13.3,14.9,0
15/04/2017 19:00,15/04/2017 20:00,70351,13.6,12.2,13.7,0
15/04/2017 20:00,15/04/2017 21:00,70351,12.1,11.3,12.6,0
15/04/2017 21:00,15/04/2017 22:00,70351,11.6,9.6,11.7,0
15/04/2017 22:00,15/04/2017 23:00,70351,9.6,7.3,10.6,0
15/04/2017 23:00,16/04/2017 0:00,70351,8,4.9,8.1,0
16/04/2017 0:00,16/04/2017 1:00,70351,5.7,4.8,6,0
16/04/2017 1:00,16/04/2017 2:00,70351,5.2,3.5,5.2,0
16/04/2017 2:00,16/04/2017 3:00,70351,4,2.3,4.8,0
16/04/2017 3:00,16/04/2017 4:00,70351,3.4,2.3,3.6,0
16/04/2017 4:00,16/04/2017 5:00,70351,3,1.1,3.4,0
16/04/2017 5:00,16/04/2017 6:00,70351,1.3,1.3,2.9,0
16/04/2017 6:00,16/04/2017 7:00,70351,1.5,1.5,2.6,0
16/04/2017 7:00,16/04/2017 8:00,70351,2.6,2.4,6.7,0
16/04/2017 8:00,16/04/2017 9:00,70351,6.7,6.6,10.4,0
16/04/2017 9:00,16/04/2017 10:00,70351,10.5,10.3,14.5,0
16/04/2017 10:00,16/04/2017 11:00,70351,14.5,14.3,17.1,0
16/04/2017 11:00,16/04/2017 12:00,70351,16.4,16.2,19.1,0
16/04/2017 12:00,16/04/2017 13:00,70351,18.6,18.4,20,0
16/04/2017 13:00,16/04/2017 14:00,70351,19.1,18.9,20.8,0
16/04/2017 14:00,16/04/2017 15:00,70351,19.9,19.2,20.9,0
16/04/2017 15:00,16/04/2017 16:00,70351,20.4,19.8,20.6,0
16/04/2017 16:00,16/04/2017 17:00,70351,20,18.1,20.2,0
16/04/2017 17:00,16/04/2017 18:00,70351,18.2,14.9,18.3,0
16/04/2017 18:00,16/04/2017 19:00,70351,14.8,11.8,15.1,0
16/04/2017 19:00,16/04/2017 20:00,70351,11.5,8,12.2,0
16/04/2017 20:00,16/04/2017 21:00,70351,9.6,8.2,11.4,0
16/04/2017 21:00,16/04/2017 22:00,70351,9.4,8.6,10.3,0
16/04/2017 22:00,16/04/2017 23:00,70351,9.2,9,10.4,0
16/04/2017 23:00,17/04/2017 0:00,70351,9,8,9.3,0
17/04/2017 0:00,17/04/2017 1:00,70351,8,7.6,8.5,0
17/04/2017 1:00,17/04/2017 2:00,70351,8.4,7.9,9.1,0
17/04/2017 2:00,17/04/2017 3:00,70351,8,7.2,8.6,0
17/04/2017 3:00,17/04/2017 4:00,70351,7.6,7,7.8,0
17/04/2017 4:00,17/04/2017 5:00,70351,7.3,7.3,8.1,0
17/04/2017 5:00,17/04/2017 6:00,70351,7.7,6.5,7.9,0
17/04/2017 6:00,17/04/2017 7:00,70351,7.1,6.3,7.4,0
17/04/2017 7:00,17/04/2017 8:00,70351,7,6.3,9.5,0
17/04/2017 8:00,17/04/2017 9:00,70351,9.5,9.4,13.5,0
17/04/2017 9:00,17/04/2017 10:00,70351,13.8,13.5,17,0
17/04/2017 10:00,17/04/2017 11:00,70351,16.8,16.3,18.2,0
17/04/2017 11:00,17/04/2017 12:00,70351,18.3,18,19.8,0
17/04/2017 12:00,17/04/2017 13:00,70351,19.6,19.4,21.1,0
17/04/2017 13:00,17/04/2017 14:00,70351,21,20.6,22.4,0
17/04/2017 14:00,17/04/2017 15:00,70351,22.2,21.5,22.5,0
17/04/2017 15:00,17/04/2017 16:00,70351,22.3,21.3,22.5,0
17/04/2017 16:00,17/04/2017 17:00,70351,21.7,19.4,21.8,0
17/04/2017 17:00,17/04/2017 18:00,70351,19.4,16.1,19.4,0
17/04/2017 18:00,17/04/2017 19:00,70351,16.8,14.3,17.3,0
17/04/2017 19:00,17/04/2017 20:00,70351,15,14.9,16.4,0
17/04/2017 20:00,17/04/2017 21:00,70351,15.6,14.4,15.7,0
17/04/2017 21:00,17/04/2017 22:00,70351,15,14,15,0
17/04/2017 22:00,17/04/2017 23:00,70351,14.1,13.2,14.5,0
17/04/2017 23:00,18/04/2017 0:00,70351,13.4,11.7,13.5,0
18/04/2017 0:00,18/04/2017 1:00,70351,11.9,11.2,12.2,0
18/04/2017 1:00,18/04/2017 2:00,70351,12.1,11.3,12.3,0
18/04/2017 2:00,18/04/2017 3:00,70351,11.3,10.1,11.5,0
18/04/2017 3:00,18/04/2017 4:00,70351,11.2,11.1,12.2,0
18/04/2017 4:00,18/04/2017 5:00,70351,12.1,12.1,12.6,0
18/04/2017 5:00,18/04/2017 6:00,70351,12.6,11.5,12.8,0
18/04/2017 6:00,18/04/2017 7:00,70351,11.5,10.2,11.6,0
18/04/2017 7:00,18/04/2017 8:00,70351,11,10.9,11.9,0
18/04/2017 8:00,18/04/2017 9:00,70351,11.9,11.8,14.9,0
18/04/2017 9:00,18/04/2017 10:00,70351,14.8,14.5,16.7,0
18/04/2017 10:00,18/04/2017 11:00,70351,16.7,16.2,18.7,0
18/04/2017 11:00,18/04/2017 12:00,70351,18.5,18.2,20.8,0
18/04/2017 12:00,18/04/2017 13:00,70351,20.2,20.1,22.6,0
18/04/2017 13:00,18/04/2017 14:00,70351,22.1,22,23.6,0
18/04/2017 14:00,18/04/2017 15:00,70351,22.9,22.8,24,0
18/04/2017 15:00,18/04/2017 16:00,70351,23.6,23.4,24.5,0
18/04/2017 16:00,18/04/2017 17:00,70351,23.7,16.3,23.8,4
18/04/2017 17:00,18/04/2017 18:00,70351,17.3,13.7,18.1,0
18/04/2017 18:00,18/04/2017 19:00,70351,14,13.9,17.9,0
18/04/2017 19:00,18/04/2017 20:00,70351,14.5,13.6,16,0
18/04/2017 20:00,18/04/2017 21:00,70351,15.7,14.6,16.3,0
18/04/2017 21:00,18/04/2017 22:00,70351,14.7,12.7,15.3,0
18/04/2017 22:00,18/04/2017 23:00,70351,12.6,11.7,12.8,0
18/04/2017 23:00,19/04/2017 0:00,70351,12.5,10.3,12.6,0
19/04/2017 0:00,19/04/2017 1:00,70351,11.1,9.9,11.5,0
19/04/2017 1:00,19/04/2017 2:00,70351,11,10.8,12.2,0
19/04/2017 2:00,19/04/2017 3:00,70351,12.1,9.4,12.1,0
19/04/2017 3:00,19/04/2017 4:00,70351,9.6,9.2,10,0
19/04/2017 4:00,19/04/2017 5:00,70351,9.8,9.8,10.6,0
19/04/2017 5:00,19/04/2017 6:00,70351,10.5,10.3,11,0
19/04/2017 6:00,19/04/2017 7:00,70351,11,10.9,11.3,0
19/04/2017 7:00,19/04/2017 8:00,70351,11.3,11.3,12.8,0
19/04/2017 8:00,19/04/2017 9:00,70351,12.8,12.7,15,0
19/04/2017 9:00,19/04/2017 10:00,70351,14.6,14.6,17.4,0
19/04/2017 10:00,19/04/2017 11:00,70351,17,16.9,18.5,0
19/04/2017 11:00,19/04/2017 12:00,70351,18.2,18.1,20.2,0
19/04/2017 12:00,19/04/2017 13:00,70351,19.8,19.2,20.8,0
19/04/2017 13:00,19/04/2017 14:00,70351,20.3,20.1,21.1,0
19/04/2017 14:00,19/04/2017 15:00,70351,20.7,20.1,21.5,0
19/04/2017 15:00,19/04/2017 16:00,70351,20.9,20.2,21.1,0
19/04/2017 16:00,19/04/2017 17:00,70351,20.4,18.8,20.6,0
19/04/2017 17:00,19/04/2017 18:00,70351,18.7,15.6,18.8,0
19/04/2017 18:00,19/04/2017 19:00,70351,15.6,13.1,15.7,0
19/04/2017 19:00,19/04/2017 20:00,70351,13.2,12.7,14,0
19/04/2017 20:00,19/04/2017 21:00,70351,13.2,12.1,13.8,0
19/04/2017 21:00,19/04/2017 22:00,70351,12.8,11.1,13,0
19/04/2017 22:00,19/04/2017 23:00,70351,11.8,10.8,12.3,0
19/04/2017 23:00,20/04/2017 0:00,70351,11.3,9.7,11.3,0
20/04/2017 0:00,20/04/2017 1:00,70351,9.8,8.6,9.9,0
20/04/2017 1:00,20/04/2017 2:00,70351,8.7,8.3,9.9,0
20/04/2017 2:00,20/04/2017 3:00,70351,9.1,7.3,9.6,0
20/04/2017 3:00,20/04/2017 4:00,70351,7.8,6.6,8.6,0
20/04/2017 4:00,20/04/2017 5:00,70351,8.6,8.3,9.6,0
20/04/2017 5:00,20/04/2017 6:00,70351,8.7,7.4,9.1,0
20/04/2017 6:00,20/04/2017 7:00,70351,8.7,8.3,9.2,0
20/04/2017 7:00,20/04/2017 8:00,70351,9.2,9.1,11.1,0
20/04/2017 8:00,20/04/2017 9:00,70351,11.1,11.1,13,0
20/04/2017 9:00,20/04/2017 10:00,70351,12.8,12.7,16.4,0
20/04/2017 10:00,20/04/2017 11:00,70351,16.4,16.2,18.3,0
20/04/2017 11:00,20/04/2017 12:00,70351,18.2,18.2,20.1,0
20/04/2017 12:00,20/04/2017 13:00,70351,20,19.5,21.3,0
20/04/2017 13:00,20/04/2017 14:00,70351,20.8,20.6,22.2,0
20/04/2017 14:00,20/04/2017 15:00,70351,22.1,21.3,22.2,0
20/04/2017 15:00,20/04/2017 16:00,70351,22.2,21.8,22.7,0
20/04/2017 16:00,20/04/2017 17:00,70351,22.1,20,22.2,0
20/04/2017 17:00,20/04/2017 18:00,70351,20,14.4,20.1,0
20/04/2017 18:00,20/04/2017 19:00,70351,14.8,13.6,15.1,0
20/04/2017 19:00,20/04/2017 20:00,70351,13.9,13.7,17.8,0
20/04/2017 20:00,20/04/2017 21:00,70351,15,12.4,15.4,0
20/04/2017 21:00,20/04/2017 22:00,70351,13.3,11.8,13.4,0
20/04/2017 22:00,20/04/2017 23:00,70351,12.6,10.2,12.6,0
20/04/2017 23:00,21/04/2017 0:00,70351,11.7,10.7,12.3,0
21/04/2017 0:00,21/04/2017 1:00,70351,11.4,10.9,11.7,0
21/04/2017 1:00,21/04/2017 2:00,70351,11.3,9.5,11.4,0
21/04/2017 2:00,21/04/2017 3:00,70351,9.5,7.4,9.6,0
21/04/2017 3:00,21/04/2017 4:00,70351,7.8,7.4,8.9,0
21/04/2017 4:00,21/04/2017 5:00,70351,8.1,7.6,8.9,0
21/04/2017 5:00,21/04/2017 6:00,70351,8.3,7.7,8.7,0
21/04/2017 6:00,21/04/2017 7:00,70351,8.7,8.6,9.1,0
21/04/2017 7:00,21/04/2017 8:00,70351,9.2,9.1,11.6,0
21/04/2017 8:00,21/04/2017 9:00,70351,11.6,11.5,13.3,0
21/04/2017 9:00,21/04/2017 10:00,70351,13.3,13.3,16.4,0
21/04/2017 10:00,21/04/2017 11:00,70351,16.1,16,18.6,0
21/04/2017 11:00,21/04/2017 12:00,70351,19,18.2,19.6,0
21/04/2017 12:00,21/04/2017 13:00,70351,19.1,18.8,19.8,0
21/04/2017 13:00,21/04/2017 14:00,70351,19.6,18.9,19.9,0
21/04/2017 14:00,21/04/2017 15:00,70351,19.1,19,19.6,0
21/04/2017 15:00,21/04/2017 16:00,70351,19,18.1,19,0
21/04/2017 16:00,21/04/2017 17:00,70351,18.1,17.5,18.2,0
21/04/2017 17:00,21/04/2017 18:00,70351,17.7,16,17.8,0
21/04/2017 18:00,21/04/2017 19:00,70351,16,14.4,16.1,0
21/04/2017 19:00,21/04/2017 20:00,70351,14.5,14.1,14.8,0
21/04/2017 20:00,21/04/2017 21:00,70351,14.1,13,14.8,0
21/04/2017 21:00,21/04/2017 22:00,70351,12.8,11.2,13.2,0
21/04/2017 22:00,21/04/2017 23:00,70351,12,12,13.1,0
21/04/2017 23:00,22/04/2017 0:00,70351,12.5,12.5,13.2,0
22/04/2017 0:00,22/04/2017 1:00,70351,12.9,12.6,13.1,0
22/04/2017 1:00,22/04/2017 2:00,70351,13.1,12.2,13.1,0
22/04/2017 2:00,22/04/2017 3:00,70351,12.5,12.3,13,0
22/04/2017 3:00,22/04/2017 4:00,70351,12.3,11.6,12.4,0
22/04/2017 4:00,22/04/2017 5:00,70351,11.9,11.8,12.7,0
22/04/2017 5:00,22/04/2017 6:00,70351,12.2,12.2,12.4,0
22/04/2017 6:00,22/04/2017 7:00,70351,12.4,11.9,12.8,0
22/04/2017 7:00,22/04/2017 8:00,70351,12.7,12.7,13.6,0
22/04/2017 8:00,22/04/2017 9:00,70351,13.6,13.6,14.2,0
22/04/2017 9:00,22/04/2017 10:00,70351,14.1,14.1,15,0
22/04/2017 10:00,22/04/2017 11:00,70351,15,14.9,15.8,0
22/04/2017 11:00,22/04/2017 12:00,70351,15.7,15.7,17.1,0
22/04/2017 12:00,22/04/2017 13:00,70351,17,17,19.4,0
22/04/2017 13:00,22/04/2017 14:00,70351,19.1,18.9,21.1,0
22/04/2017 14:00,22/04/2017 15:00,70351,20.9,19.6,21.5,0
22/04/2017 15:00,22/04/2017 16:00,70351,20.8,19.2,21,0
22/04/2017 16:00,22/04/2017 17:00,70351,20.1,18.6,20.2,0
22/04/2017 17:00,22/04/2017 18:00,70351,18.6,17.3,18.8,0
22/04/2017 18:00,22/04/2017 19:00,70351,17.3,15.7,17.6,0
22/04/2017 19:00,22/04/2017 20:00,70351,15.7,14,15.7,0
22/04/2017 20:00,22/04/2017 21:00,70351,14.1,12.6,14.5,0
22/04/2017 21:00,22/04/2017 22:00,70351,12.8,10.7,12.9,0
22/04/2017 22:00,22/04/2017 23:00,70351,10.7,10.5,12.5,0
22/04/2017 23:00,23/04/2017 0:00,70351,12.4,9.7,12.5,0
23/04/2017 0:00,23/04/2017 1:00,70351,9.8,8.5,9.9,0
23/04/2017 1:00,23/04/2017 2:00,70351,8.9,7.4,10,0
23/04/2017 2:00,23/04/2017 3:00,70351,7.7,7.5,8.8,0
23/04/2017 3:00,23/04/2017 4:00,70351,8.7,6.3,8.7,0
23/04/2017 4:00,23/04/2017 5:00,70351,6.6,5.4,7.1,0
23/04/2017 5:00,23/04/2017 6:00,70351,6.8,4.8,7.1,0
23/04/2017 6:00,23/04/2017 7:00,70351,5.7,4.7,6,0
23/04/2017 7:00,23/04/2017 8:00,70351,5.6,5.6,9.4,0
23/04/2017 8:00,23/04/2017 9:00,70351,9.3,9.3,13.1,0
23/04/2017 9:00,23/04/2017 10:00,70351,13.1,13.1,15.5,0
23/04/2017 10:00,23/04/2017 11:00,70351,15.4,15.3,18,0
23/04/2017 11:00,23/04/2017 12:00,70351,18.1,17.7,20.3,0
23/04/2017 12:00,23/04/2017 13:00,70351,20,19.8,21.5,0
23/04/2017 13:00,23/04/2017 14:00,70351,21,20.8,22.2,0
23/04/2017 14:00,23/04/2017 15:00,70351,21.8,21.5,22.6,0
23/04/2017 15:00,23/04/2017 16:00,70351,22.1,20.2,22.5,0
23/04/2017 16:00,23/04/2017 17:00,70351,20.4,19.2,20.5,0
23/04/2017 17:00,23/04/2017 18:00,70351,19.3,17.5,19.3,0
23/04/2017 18:00,23/04/2017 19:00,70351,17.5,17,17.6,0
23/04/2017 19:00,23/04/2017 20:00,70351,17.1,16.2,17.2,0
23/04/2017 20:00,23/04/2017 21:00,70351,16.2,15.4,16.2,0
23/04/2017 21:00,23/04/2017 22:00,70351,15.9,14.8,16.1,0
23/04/2017 22:00,23/04/2017 23:00,70351,14.8,14.4,15,0
23/04/2017 23:00,24/04/2017 0:00,70351,14.5,12.6,14.6,0
24/04/2017 0:00,24/04/2017 1:00,70351,12.6,12.5,13.5,0
24/04/2017 1:00,24/04/2017 2:00,70351,13.5,11.8,13.6,0
24/04/2017 2:00,24/04/2017 3:00,70351,11.8,9.9,11.9,0
24/04/2017 3:00,24/04/2017 4:00,70351,10.3,8.7,10.7,0
24/04/2017 4:00,24/04/2017 5:00,70351,8.8,8.2,9.6,0
24/04/2017 5:00,24/04/2017 6:00,70351,8.5,8.4,9.8,0
24/04/2017 6:00,24/04/2017 7:00,70351,9.2,8.4,9.4,0
24/04/2017 7:00,24/04/2017 8:00,70351,9.3,9.3,10.9,0
24/04/2017 8:00,24/04/2017 9:00,70351,11,10.8,11.9,0
24/04/2017 9:00,24/04/2017 10:00,70351,11.8,11.7,13.5,0
24/04/2017 10:00,24/04/2017 11:00,70351,13.4,13.3,16.2,0
24/04/2017 11:00,24/04/2017 12:00,70351,16.1,15.8,19.1,0
24/04/2017 12:00,24/04/2017 13:00,70351,19.1,18.8,20.8,0
24/04/2017 13:00,24/04/2017 14:00,70351,21.1,20.7,22.3,0
24/04/2017 14:00,24/04/2017 15:00,70351,22,20.8,22.4,0
24/04/2017 15:00,24/04/2017 16:00,70351,21.9,20.6,22.2,0
24/04/2017 16:00,24/04/2017 17:00,70351,21.5,18.5,21.6,0
24/04/2017 17:00,24/04/2017 18:00,70351,18.5,15.4,18.6,0
24/04/2017 18:00,24/04/2017 19:00,70351,15.4,13.6,15.5,0
24/04/2017 19:00,24/04/2017 20:00,70351,13.8,12.6,14.3,0
24/04/2017 20:00,24/04/2017 21:00,70351,12.9,10.7,12.9,0
24/04/2017 21:00,24/04/2017 22:00,70351,11.7,11.1,12.5,0
24/04/2017 22:00,24/04/2017 23:00,70351,11.7,11.2,12,0
24/04/2017 23:00,25/04/2017 0:00,70351,11.7,11.4,11.9,0
25/04/2017 0:00,25/04/2017 1:00,70351,11.5,11.3,12.3,0
25/04/2017 1:00,25/04/2017 2:00,70351,11.3,10.6,11.5,0
25/04/2017 2:00,25/04/2017 3:00,70351,11.2,11.2,11.9,0
25/04/2017 3:00,25/04/2017 4:00,70351,12,11.9,12.3,0
25/04/2017 4:00,25/04/2017 5:00,70351,12.1,12.1,13,0.4
25/04/2017 5:00,25/04/2017 6:00,70351,12.9,12.7,13.1,0
25/04/2017 6:00,25/04/2017 7:00,70351,12.8,12.8,13.9,1.2
25/04/2017 7:00,25/04/2017 8:00,70351,13.5,13.4,13.9,0.6
25/04/2017 8:00,25/04/2017 9:00,70351,13.9,13.9,15.4,0
25/04/2017 9:00,25/04/2017 10:00,70351,15.4,15.4,17.2,0
25/04/2017 10:00,25/04/2017 11:00,70351,15.5,15.1,15.9,1
25/04/2017 11:00,25/04/2017 12:00,70351,15.2,15.1,15.8,0.8
25/04/2017 12:00,25/04/2017 13:00,70351,15.7,15.2,15.7,1.2
25/04/2017 13:00,25/04/2017 14:00,70351,15.3,15.3,16.4,0.4
25/04/2017 14:00,25/04/2017 15:00,70351,16.4,16,16.9,0.2
25/04/2017 15:00,25/04/2017 16:00,70351,16.5,15.7,16.6,0
25/04/2017 16:00,25/04/2017 17:00,70351,16.7,15.7,16.7,0
25/04/2017 17:00,25/04/2017 18:00,70351,15.8,15.4,16,0
25/04/2017 18:00,25/04/2017 19:00,70351,15.3,14.4,15.4,0
25/04/2017 19:00,25/04/2017 20:00,70351,14.7,14,14.7,0
25/04/2017 20:00,25/04/2017 21:00,70351,14.4,13.6,14.4,0
25/04/2017 21:00,25/04/2017 22:00,70351,13.9,12.4,14.2,0
25/04/2017 22:00,25/04/2017 23:00,70351,12.4,12.2,13.2,0
25/04/2017 23:00,26/04/2017 0:00,70351,13.2,12.8,13.9,1
26/04/2017 0:00,26/04/2017 1:00,70351,12.9,12.7,13.5,0
26/04/2017 1:00,26/04/2017 2:00,70351,13,12.2,13.1,0
26/04/2017 2:00,26/04/2017 3:00,70351,12.5,11.7,12.7,0
26/04/2017 3:00,26/04/2017 4:00,70351,11.9,11.8,12.4,0
26/04/2017 4:00,26/04/2017 5:00,70351,12.4,11,12.5,0
26/04/2017 5:00,26/04/2017 6:00,70351,11.4,11.4,12.3,0.6
26/04/2017 6:00,26/04/2017 7:00,70351,11.6,11.1,11.7,0
26/04/2017 7:00,26/04/2017 8:00,70351,11.4,11.3,12.8,0
26/04/2017 8:00,26/04/2017 9:00,70351,12.8,11.7,13.2,0.6
26/04/2017 9:00,26/04/2017 10:00,70351,11.7,11.2,12.1,0.2
26/04/2017 10:00,26/04/2017 11:00,70351,11.8,11.7,12.8,0
26/04/2017 11:00,26/04/2017 12:00,70351,12.3,12.2,13.5,0
26/04/2017 12:00,26/04/2017 13:00,70351,12.4,9.7,12.5,1.6
26/04/2017 13:00,26/04/2017 14:00,70351,10.3,10.2,11.6,0
26/04/2017 14:00,26/04/2017 15:00,70351,11.7,11.6,12.5,0
26/04/2017 15:00,26/04/2017 16:00,70351,12.4,10.4,13,2.2
26/04/2017 16:00,26/04/2017 17:00,70351,10.9,10.7,11.1,0
26/04/2017 17:00,26/04/2017 18:00,70351,11,10.4,11.1,0
26/04/2017 18:00,26/04/2017 19:00,70351,10.5,9.6,10.7,0
26/04/2017 19:00,26/04/2017 20:00,70351,9.7,8.4,9.9,0
26/04/2017 20:00,26/04/2017 21:00,70351,8.4,7.2,8.6,0
26/04/2017 21:00,26/04/2017 22:00,70351,7.4,6.3,7.5,0
26/04/2017 22:00,26/04/2017 23:00,70351,6.5,5.8,7.2,0
26/04/2017 23:00,27/04/2017 0:00,70351,6.4,5.6,6.7,0
27/04/2017 0:00,27/04/2017 1:00,70351,5.7,4.6,5.8,0
27/04/2017 1:00,27/04/2017 2:00,70351,4.7,4,5,0
27/04/2017 2:00,27/04/2017 3:00,70351,4.9,4.4,5.4,0
27/04/2017 3:00,27/04/2017 4:00,70351,4.6,3.8,4.9,0
27/04/2017 4:00,27/04/2017 5:00,70351,4.3,3.3,4.3,0
27/04/2017 5:00,27/04/2017 6:00,70351,3.6,2.8,4.1,0
27/04/2017 6:00,27/04/2017 7:00,70351,3.4,2.7,4.2,0
27/04/2017 7:00,27/04/2017 8:00,70351,4.1,4,6.8,0
27/04/2017 8:00,27/04/2017 9:00,70351,6.8,6.7,8.9,0
27/04/2017 9:00,27/04/2017 10:00,70351,8.7,8.6,10.4,0
27/04/2017 10:00,27/04/2017 11:00,70351,10.1,9.7,11.1,0
27/04/2017 11:00,27/04/2017 12:00,70351,10.9,10.6,12.6,0
27/04/2017 12:00,27/04/2017 13:00,70351,11.6,11.6,12.8,0
27/04/2017 13:00,27/04/2017 14:00,70351,12.4,12.1,13.7,0
27/04/2017 14:00,27/04/2017 15:00,70351,13.1,12.9,13.9,0
27/04/2017 15:00,27/04/2017 16:00,70351,13.6,13.1,13.9,0
27/04/2017 16:00,27/04/2017 17:00,70351,13.1,10.9,13.3,0
27/04/2017 17:00,27/04/2017 18:00,70351,10.9,9.1,11.1,0
27/04/2017 18:00,27/04/2017 19:00,70351,9.3,8.1,9.3,0
27/04/2017 19:00,27/04/2017 20:00,70351,8.4,6.8,9,0
27/04/2017 20:00,27/04/2017 21:00,70351,6.8,5.1,6.9,0
27/04/2017 21:00,27/04/2017 22:00,70351,5.3,4.7,6,0
27/04/2017 22:00,27/04/2017 23:00,70351,5.8,3.3,5.8,0
27/04/2017 23:00,28/04/2017 0:00,70351,3.5,2.8,4.3,0
28/04/2017 0:00,28/04/2017 1:00,70351,3.7,2.1,4.2,0
28/04/2017 1:00,28/04/2017 2:00,70351,2.7,0.9,3.2,0
